"ID","X","Y","Z"
373,3281.35,4998.943,4020.5
373,3292.748,4988.165,4020.5
373,3268.268,4971.948,4020.5
373,3250.91,4987.294,4020.5
374,4210.373,6220.812,4275.5
374,4216.355,6229.332,4275.5
374,4226.259,6217.737,4275.5
375,3127.098,4666.447,4155.5
375,3132.824,4664.799,4155.5
375,3169.452,4647.211,4155.5
375,3184.804,4643.95,4155.5
375,3191.109,4642.064,4155.5
375,3191.672,4642.478,4155.5
375,3194.139,4644.289,4155.5
375,3169.576,4649.321,4155.5
375,3133.605,4666.588,4155.5
375,3127.673,4668.277,4155.5
376,3036.758,6247.536,4575.5
376,3052.978,6265.13,4575.5
376,3056.49,6261.971,4575.5
376,3047.979,6253.728,4575.5
376,3039.289,6245.037,4575.5
377,4979.584,5385.227,4365.5
377,4984.429,5408.656,4365.5
377,4983.385,5408.721,4365.5
377,4972.371,5366.74,4365.5
377,4975.622,5366.511,4365.5
378,3521.463,5381.043,3975.5
378,3527.643,5386.39,3975.5
378,3533.41,5361.095,3975.5
378,3527.021,5354.082,3975.5
379,4578.795,5285.999,4260.5
379,4571.249,5257.921,4260.5
379,4532.536,5296.003,4260.5
379,4549.999,5309.38,4260.5
379,4563.182,5291.357,4260.5
380,4478.055,5776.381,4260.5
380,4466.389,5799.645,4260.5
380,4477.477,5805.706,4260.5
380,4476.223,5819.452,4260.5
380,4490.506,5820.914,4260.5
380,4518.545,5780.163,4260.5
380,4512.4,5779.589,4260.5
380,4502.268,5794.736,4260.5
380,4491.366,5790.984,4260.5
380,4499.481,5778.382,4260.5
381,4792.002,5499.781,4260.5
381,4790.075,5493.169,4260.5
381,4732.846,5507.446,4260.5
381,4737.4,5523.534,4260.5
381,4746.756,5516.386,4260.5
381,4755.726,5513.656,4260.5
381,4765.476,5508.392,4260.5
381,4775.42,5508.587,4260.5
381,4784.78,5506.832,4260.5
381,4793.3,5507.164,4260.5
382,3256.938,4934.498,4020.5
382,3284.467,4965.931,4020.5
382,3302.431,4949.489,4020.5
382,3300.892,4935.206,4020.5
382,3325.848,4932.367,4020.5
382,3328.169,4927.598,4020.5
382,3302.435,4893.719,4020.5
383,4778.04,5444.898,4260.5
383,4778.663,5405.756,4260.5
383,4786.847,5404.428,4260.5
383,4776.727,5363.813,4260.5
383,4751.479,5338.37,4260.5
384,3804.289,5363.198,3960.5
384,3825.229,5358.63,3960.5
384,3832.399,5374.564,3960.5
384,3844.844,5390.232,3960.5
384,3842.362,5392.7,3960.5
384,3833.008,5384.14,3960.5
384,3829.502,5377.351,3960.5
384,3815.228,5363.077,3960.5
385,4075.68,5424.23,3885.5
385,4079.654,5424.386,3885.5
385,4079.762,5422.877,3885.5
385,4077.939,5420.761,3885.5
386,3271.944,5010.638,4020.5
386,3281.35,4998.943,4020.5
386,3250.91,4987.294,4020.5
387,4481.693,5833.722,4260.5
387,4486.498,5834.871,4260.5
387,4494.24,5822.611,4260.5
387,4490.506,5820.914,4260.5
388,3658.067,5347.125,3960.5
388,3661.178,5349.431,3960.5
388,3668.699,5337.256,3960.5
388,3672.026,5325.167,3960.5
388,3665.109,5328.527,3960.5
389,3320.269,4988.356,4020.5
389,3329.083,4997.169,4020.5
389,3318.736,5005.061,4020.5
389,3309.037,4993.985,4020.5
390,4878.841,5541.145,4275.5
390,4883.076,5539.997,4275.5
390,4877.743,5518.549,4275.5
390,4874.093,5521.766,4275.5
391,4526.888,5785.531,4260.5
391,4518.545,5780.163,4260.5
391,4490.506,5820.914,4260.5
391,4494.24,5822.611,4260.5
391,4508.072,5804.079,4260.5
392,3024.226,6260.38,4590.5
392,3054.817,6293.399,4590.5
392,3052.99,6294.61,4590.5
392,3048.28,6290.812,4590.5
392,3035.682,6285.922,4590.5
392,3026.314,6287.625,4590.5
392,3020.511,6291.276,4590.5
392,3008.969,6268.399,4590.5
393,3779.424,5534.113,3945.5
393,3767.151,5529.577,3945.5
393,3751.648,5511.804,3945.5
393,3741.198,5522.206,3945.5
393,3747.314,5528.49,3945.5
393,3757.465,5538.721,3945.5
394,3642.814,5617.538,3960.5
394,3670.105,5593.22,3960.5
394,3659.031,5584.918,3960.5
394,3610.201,5561.101,3960.5
394,3573.541,5524.364,3960.5
394,3569.987,5537.464,3960.5
395,3607.62,5390.063,3960.5
395,3615.053,5391.775,3960.5
395,3618.816,5374.524,3960.5
395,3612.013,5372.372,3960.5
396,3332.615,5066.745,4020.5
396,3351.155,5049.941,4020.5
396,3332.063,5041.15,4020.5
396,3309.189,5012.329,4020.5
396,3318.736,5005.061,4020.5
396,3309.037,4993.985,4020.5
396,3304.165,4996.951,4020.5
396,3292.748,4988.165,4020.5
396,3281.35,4998.943,4020.5
396,3293.757,5014.865,4020.5
396,3284.208,5024.249,4020.5
396,3327.326,5072.1,4020.5
397,3750.294,5690.603,3945.5
397,3747.247,5676.411,3945.5
397,3762.726,5672.649,3945.5
397,3770.979,5681.372,3945.5
397,3769.281,5691.039,3945.5
397,3756.453,5693.678,3945.5
398,4226.055,4944.983,4065.5
398,4236.465,4951.493,4065.5
398,4246.678,4939.24,4065.5
398,4238.012,4929.421,4065.5
398,4228.671,4920.018,4065.5
398,4221.587,4914.277,4065.5
398,4211.104,4924.933,4065.5
398,4200.121,4913.812,4065.5
398,4211.188,4903.658,4065.5
398,4201.507,4892.538,4065.5
398,4189.964,4881.349,4065.5
398,4184.784,4884.128,4065.5
398,4193.652,4892.834,4065.5
398,4193.323,4902.53,4065.5
398,4195.623,4912.554,4065.5
398,4200.058,4921.428,4065.5
398,4205.971,4930.466,4065.5
398,4212.499,4933.673,4065.5
398,4222.037,4940.179,4065.5
399,4226.054,4725.815,4260.5
399,4228.548,4722.745,4260.5
399,4214.09,4713.527,4260.5
399,4205.395,4704.736,4260.5
399,4202.13,4707.783,4260.5
399,4212.152,4717.7,4260.5
400,3371.977,5032.852,4005.5
400,3395.771,5061.396,4005.5
400,3424.153,5033.03,4005.5
400,3400.747,5003.854,4005.5
401,3171.998,4987.289,4035.5
401,3183.458,4968.835,4035.5
401,3197.375,4971.964,4035.5
401,3229.679,4967.434,4035.5
401,3224.67,4961.563,4035.5
401,3213.432,4951.294,4035.5
401,3204.132,4937.343,4035.5
401,3198.907,4924.954,4035.5
401,3194.629,4937.163,4035.5
401,3173.184,4937.37,4035.5
401,3164.854,4945.775,4035.5
401,3172.711,4961.547,4035.5
401,3159.822,4968.055,4035.5
402,2868.796,6058.79,4560.5
402,2871.45,6056.057,4560.5
402,2836.677,6017.332,4560.5
402,2834.592,5999.954,4560.5
402,2833.757,5985.556,4560.5
402,2834.592,5971.992,4560.5
402,2835.002,5968.237,4560.5
402,2831.104,5951.2,4560.5
402,2829.007,5928.796,4560.5
402,2823.327,5865.058,4560.5
402,2788.313,5796.075,4560.5
402,2785.594,5799.966,4560.5
402,2819.897,5865.239,4560.5
402,2833.39,6020.919,4560.5
403,4482.29,5843.883,4260.5
403,4475.825,5842.25,4260.5
403,4481.693,5833.722,4260.5
403,4486.498,5834.871,4260.5
404,3247.269,4541.886,4155.5
404,3246.856,4560.187,4155.5
404,3231.976,4561.385,4155.5
404,3232.239,4552.13,4155.5
405,3364.521,4497.515,4155.5
405,3361.626,4478.892,4155.5
405,3356.261,4479.943,4155.5
405,3355.844,4490.211,4155.5
406,3346.115,4520.391,4155.5
406,3365.992,4518.177,4155.5
406,3364.521,4497.515,4155.5
406,3341.625,4500.464,4155.5
406,3352.24,4510.914,4155.5
407,3046.559,6400.608,4590.5
407,3043.047,6404.114,4590.5
407,3041.007,6402.346,4590.5
407,3024.025,6383.087,4590.5
407,3028.013,6378.827,4590.5
408,4481.19,5124.887,4260.5
408,4477.6,5125.066,4260.5
408,4479.868,5136.723,4260.5
408,4483.688,5136.745,4260.5
409,4593.519,5130.895,4260.5
409,4597.534,5126.428,4260.5
409,4594.77,5127.33,4260.5
409,4594.003,5128.991,3945.5
410,3294.238,5125.056,4050.5
410,3204.646,5027.754,4050.5
410,3250.214,5021.221,4050.5
410,3246.224,5029.79,4050.5
410,3244.685,5035.453,4050.5
410,3244.453,5050.007,4050.5
410,3250.556,5058.771,4050.5
410,3255.228,5062.513,4050.5
410,3262.026,5061.414,4050.5
410,3270.071,5069.993,4050.5
410,3286.574,5101.974,4050.5
410,3294.716,5111.703,4050.5
410,3307.975,5109.197,4050.5
410,3310.984,5113.567,4050.5
411,3317.077,4527.896,4155.5
411,3341.625,4500.464,4155.5
411,3336.813,4501.085,4155.5
411,3323.145,4510.864,4155.5
411,3310.462,4519.94,4155.5
412,3909.152,5750.276,3945.5
412,3923.647,5720.036,3945.5
412,3959.205,5727.281,3945.5
412,4000.977,5699.093,3945.5
412,4020.809,5697.444,3945.5
412,3989.572,5662.605,3945.5
412,3938.106,5699.439,3945.5
412,3916.554,5702.88,3945.5
412,3915.768,5720.873,3945.5
412,3912.418,5738.211,3945.5
412,3905.642,5747.316,3945.5
413,4234.546,6224.932,4275.5
413,4226.259,6217.737,4275.5
413,4216.355,6229.332,4275.5
413,4233.876,6254.283,4275.5
413,4274.775,6245.462,4275.5
413,4273.879,6240.79,4275.5
413,4258.91,6242.312,4275.5
413,4247.54,6240.363,4275.5
414,3672.785,5573.617,3960.5
414,3673.352,5552.226,3960.5
414,3642.105,5514.952,3960.5
414,3617.951,5512.235,3960.5
415,3171.587,5025.306,4050.5
415,3180.447,5031.224,4050.5
415,3167.812,5027.666,4050.5
416,4573.117,5191.006,4260.5
416,4574.021,5182.985,4260.5
416,4588.428,5183.858,4260.5
416,4608.709,5171.372,4260.5
416,4614.481,5194.131,4260.5
417,4148.321,6214.539,4275.5
417,4168.202,6219.192,4275.5
417,4169.595,6211.802,4275.5
417,4147.138,6210.235,4275.5
418,3492.351,6483.039,4590.5
418,3531.136,6548.871,4590.5
418,3557.122,6573.872,4590.5
418,3566.079,6590.408,4590.5
418,3591.867,6603.597,4590.5
418,3590.428,6605.793,4590.5
418,3564.732,6591.88,4590.5
418,3555.306,6574.646,4590.5
418,3529.492,6549.824,4590.5
418,3491.245,6484.435,4590.5
419,4122.868,6264.531,4290.5
419,4132.128,6266.041,4290.5
419,4136.555,6267.338,4290.5
419,4150.106,6270.866,4290.5
419,4149.067,6272.952,4290.5
419,4122.841,6266.931,4290.5
420,3132.875,4633.302,4155.5
420,3132.502,4632.068,4155.5
420,3114.021,4637.34,4155.5
420,3097.563,4645.184,4155.5
420,3098.105,4647.086,4155.5
420,3115.031,4638.802,4155.5
421,2973.847,6204.596,4605.5
421,2977.025,6207.765,4605.5
421,2970.879,6215.15,4605.5
421,2966.931,6211.545,4605.5
422,4882.886,5563.212,4275.5
422,4880.057,5563.316,4275.5
422,4881.151,5551.89,4275.5
422,4878.841,5541.145,4275.5
422,4883.076,5539.997,4275.5
422,4883.29,5540.854,4275.5
422,4884.303,5544.932,4275.5
423,3725.077,5274.024,3960.5
423,3724.24,5272.881,3960.5
423,3694.413,5294.848,3960.5
423,3697.418,5298.19,3960.5
423,3713.053,5291.641,3960.5
423,3713.834,5287.246,3960.5
423,3715.101,5283.652,3960.5
424,3092.062,6018.996,4560.5
424,3111.989,6030.057,4560.5
424,3121.02,6039.414,4560.5
424,3140.476,6030.94,4560.5
424,3127.321,6016.374,4560.5
424,3124.986,6004.311,4560.5
424,3111.55,5995.856,4560.5
424,3105.811,5991.079,4560.5
424,3098.671,6011.556,4560.5
424,3087.367,6012.707,4560.5
425,3311.415,4546.612,4155.5
425,3303.849,4537.235,4155.5
425,3309.981,4531.19,4155.5
425,3304.702,4524.06,4155.5
425,3310.462,4519.94,4155.5
425,3317.077,4527.896,4155.5
425,3321.705,4537.526,4155.5
426,3531.766,5333.668,3975.5
426,3535.406,5336.465,3975.5
426,3539.032,5318.977,3975.5
426,3537.391,5318.64,3975.5
427,3515.941,4479.095,4140.5
427,3507.954,4462.877,4140.5
427,3521.351,4466.194,4140.5
427,3535.878,4464.627,4140.5
427,3582.032,4459.629,4140.5
427,3639.809,4457.001,4140.5
427,3641.623,4471.277,4140.5
427,3643.392,4485.198,4140.5
427,3644.781,4496.138,4140.5
427,3645.092,4498.582,4140.5
427,3635.537,4496.85,4140.5
427,3607.354,4491.741,4140.5
427,3560.564,4498.779,4140.5
427,3503.561,4503.579,4140.5
428,4011.477,5499.043,3885.5
428,4012.984,5497.54,3885.5
428,3996.104,5469.643,3885.5
428,3993.656,5471.171,3885.5
429,4586.133,5313.301,4260.5
429,4588.012,5320.293,4260.5
429,4586.517,5321.774,4260.5
429,4574.314,5317.589,4260.5
430,3656.251,5269.267,3975.5
430,3660.404,5271.693,3975.5
430,3666.681,5265.517,3975.5
430,3672.459,5262.949,3975.5
430,3675.211,5262.307,3975.5
430,3682.026,5263.158,3975.5
430,3675.269,5256.739,3975.5
431,4819.792,5653.451,4260.5
431,4831.32,5636.547,4260.5
431,4833.265,5614.003,4260.5
431,4815.534,5602.352,4260.5
431,4814.235,5614.748,4260.5
431,4810.548,5644.077,4260.5
432,3352.99,5051.988,4005.5
432,3378.229,5078.271,4005.5
432,3395.771,5061.396,4005.5
432,3371.977,5032.852,4005.5
433,4548.492,5767.489,4260.5
433,4526.888,5785.531,4260.5
433,4518.545,5780.163,4260.5
433,4528.228,5766.09,4260.5
434,3582.011,5214.692,3990.5
434,3596.04,5235.784,3990.5
434,3606.75,5225.229,3990.5
434,3613.027,5219.016,3990.5
434,3597.374,5203.337,3990.5
435,3251.465,4613.735,4155.5
435,3259.537,4604.083,4155.5
435,3257.381,4602.788,4155.5
435,3248.339,4612.721,4155.5
436,3211.92,4603.753,4155.5
436,3209.666,4602.699,4155.5
436,3200.223,4612.753,4155.5
436,3187.1,4616.496,4155.5
436,3187.931,4617.549,4155.5
436,3198.985,4614.708,4155.5
436,3202.28,4613.59,4155.5
437,3913.461,5630.896,3945.5
437,3921.104,5622.933,3945.5
437,3909.427,5599.961,3945.5
437,3889.333,5604.025,3945.5
437,3896.37,5611.835,3945.5
438,4785.554,5703.653,4260.5
438,4819.792,5653.451,4260.5
438,4810.548,5644.077,4260.5
438,4807.093,5654.319,4260.5
438,4794.052,5672.233,4260.5
438,4782.482,5684.746,4260.5
438,4778.717,5689.717,4260.5
438,4774.514,5695.653,4260.5
439,4519.079,6193.059,4275.5
439,4500.656,6196.554,4275.5
439,4483.668,6199.65,4275.5
439,4484.142,6201.747,4275.5
439,4519.707,6195.666,4275.5
439,4589.415,6135.273,4275.5
439,4587.108,6132.757,4275.5
439,4576.559,6143.372,4275.5
439,4567.837,6152.578,4275.5
439,4560.327,6159.2,4275.5
439,4555.966,6160.089,4275.5
439,4543.206,6169.376,4275.5
439,4535.291,6178.017,4275.5
439,4530.446,6182.54,4275.5
440,3854.174,5663.737,3945.5
440,3858.344,5667.875,3945.5
440,3869.125,5666.323,3945.5
440,3878.918,5667.363,3945.5
440,3872.068,5659.767,3945.5
440,3864.17,5653.598,3945.5
441,3028.013,6378.827,4590.5
441,3024.025,6383.087,4590.5
441,3005.356,6359.718,4590.5
441,2997.272,6329.259,4590.5
441,3000.594,6325.059,4590.5
441,3004,6334.077,4590.5
441,3011.356,6358.951,4590.5
442,3260.748,4532.699,4155.5
442,3247.269,4541.886,4155.5
442,3246.856,4560.187,4155.5
442,3231.976,4561.385,4155.5
442,3231.73,4570.038,4155.5
442,3243.486,4572.017,4155.5
442,3247.396,4565.778,4155.5
442,3250.745,4563.202,4155.5
442,3254.266,4562.858,4155.5
442,3260.208,4562.999,4155.5
442,3267.819,4552.126,4155.5
443,3304.702,4524.06,4155.5
443,3323.145,4510.864,4155.5
443,3306.512,4497.164,4155.5
443,3290.847,4510.222,4155.5
444,4307.733,6233.39,4275.5
444,4315.584,6232.591,4275.5
444,4325.462,6230.701,4275.5
444,4336.344,6228.249,4275.5
444,4331.341,6233.338,4275.5
444,4293.57,6241.422,4275.5
444,4293.029,6238.353,4275.5
444,4301.101,6235.67,4275.5
445,4422.002,4735.237,4245.5
445,4431.01,4726.104,4245.5
445,4428.984,4702.067,4245.5
445,4436.535,4693.622,4245.5
445,4454.259,4700.912,4245.5
445,4451.776,4712.716,4245.5
445,4462.267,4730.499,4245.5
445,4441.126,4751.467,4245.5
445,4434.234,4741.955,4245.5
446,3188.1,5012.726,4035.5
446,3177.596,4996.132,4035.5
446,3142.321,5000.428,4035.5
446,3163.99,5034.351,4035.5
447,4029.394,4553.751,4260.5
447,4032.395,4550.512,4260.5
447,3996.562,4517.854,4260.5
447,3990.313,4524.34,4260.5
447,4023.89,4551.121,4260.5
448,4870.345,5488.796,4275.5
448,4866.938,5489.552,4275.5
448,4861.124,5464.037,4275.5
448,4864.007,5463.303,4275.5
449,4558.9,5151.168,4260.5
449,4567.402,5159.732,4260.5
449,4581.277,5146.146,4260.5
449,4583.051,5141.708,4260.5
449,4576.372,5143.424,4260.5
449,4571.979,5144.522,4260.5
449,4565.619,5146.895,4260.5
450,4470.598,5089.08,4260.5
450,4477.6,5125.066,4260.5
450,4481.19,5124.887,4260.5
450,4479.304,5122.575,4260.5
450,4473.005,5086.641,4260.5
451,3267.819,4552.126,4155.5
451,3277.156,4543.771,4155.5
451,3290.009,4534.574,4155.5
451,3277.942,4520.981,4155.5
451,3260.748,4532.699,4155.5
452,3364.521,4497.515,4155.5
452,3355.844,4490.211,4155.5
452,3340.985,4492.927,4155.5
452,3332.328,4484.633,4155.5
452,3323.338,4486.395,4155.5
452,3314.413,4493.989,4155.5
452,3306.512,4497.164,4155.5
452,3323.145,4510.864,4155.5
452,3336.813,4501.085,4155.5
452,3341.625,4500.464,4155.5
453,3229.941,4992.477,4035.5
453,3236.654,4978.347,4035.5
453,3232.629,4974.21,4035.5
453,3229.679,4967.434,4035.5
453,3197.375,4971.964,4035.5
453,3183.458,4968.835,4035.5
453,3171.998,4987.289,4035.5
453,3177.596,4996.132,4035.5
453,3189.545,4991.997,4035.5
453,3203.002,5005.514,4035.5
454,4092.603,6259.989,4290.5
454,4054.23,6251.18,4290.5
454,4058.306,6247.897,4290.5
454,4094.694,6256.153,4290.5
455,4132.121,6155.593,4275.5
455,4175.058,6138.007,4275.5
455,4205.43,6126.122,4275.5
455,4233.647,6099.317,4275.5
455,4235.678,6101.43,4275.5
455,4205.41,6129.996,4260.5
455,4187.683,6138.665,4275.5
455,4147.759,6153.489,4279.092
455,4133.376,6160.158,4275.5
456,3474.073,6462.443,4590.5
456,3473.12,6463.376,4590.5
456,3442.197,6434.699,4590.5
456,3443.552,6433.915,4590.5
457,3721.346,5631.356,3945.5
457,3733.356,5643.6,3945.5
457,3761.266,5650.588,3945.5
457,3745.965,5633.406,3945.5
457,3740.292,5627.036,3945.5
458,3515.976,5231.091,3990.5
458,3555.684,5209.589,3990.5
458,3557.044,5232.271,3990.5
458,3559.618,5258.241,3990.5
458,3569.756,5268.458,3990.5
458,3560.728,5276,3990.5
458,3551.308,5273.646,3990.5
459,4508.688,5900.804,4260.5
459,4513.459,5893.968,4260.5
459,4510.91,5886.812,4260.5
459,4510.604,5881.858,4260.5
459,4503.444,5880.752,4260.5
459,4496.734,5878.516,4260.5
459,4491.303,5872.605,4260.5
459,4487.31,5866.455,4260.5
459,4484.378,5857.558,4260.5
459,4470.32,5859.852,4260.5
459,4457.408,5880.999,4260.5
459,4451.636,5877.406,4260.5
459,4448.633,5881.771,4260.5
459,4455.177,5897.2,4260.5
460,3180.447,5031.224,4050.5
460,3204.646,5027.754,4050.5
460,3250.214,5021.221,4050.5
460,3248.674,5016.049,4050.5
460,3239.502,5002.521,4050.5
460,3217.769,5002.524,4050.5
460,3208.034,5002.524,4050.5
460,3189.216,5014.287,4050.5
461,3180.447,5031.224,4050.5
461,3167.812,5027.666,4050.5
461,3147.974,5040.224,4050.5
461,3145.216,5042.076,4050.5
461,3159.208,5063.799,4050.5
461,3160.996,5061.057,4050.5
462,3239.502,5002.521,4050.5
462,3217.769,5002.524,4050.5
462,3217.75,4996.918,4050.5
462,3235.165,4996.123,4050.5
463,4281.941,6059.169,4275.5
463,4283.377,6060.718,4275.5
463,4266.392,6071.355,4275.5
463,4235.678,6101.43,4275.5
463,4233.647,6099.317,4275.5
463,4265.496,6069.064,4275.5
464,3740.292,5627.036,3945.5
464,3721.346,5631.356,3945.5
464,3711.401,5610.367,3945.5
464,3720.732,5605.069,3945.5
465,3582.423,5591.486,3960.5
465,3593.762,5582.281,3960.5
465,3576.49,5562.933,3960.5
465,3565.819,5572.729,3960.5
466,3938.37,5658.677,3945.5
466,3925.903,5671.145,3945.5
466,3914.797,5659.478,3945.5
466,3927.581,5646.645,3945.5
467,4636.994,5278.494,4260.5
467,4635.638,5273.111,4260.5
467,4614.994,5293.563,4260.5
467,4627.05,5301.316,4260.5
467,4629.516,5295.656,4260.5
467,4631.266,5291.64,4260.5
467,4632.778,5288.171,4260.5
467,4634.528,5284.154,4260.5
468,4588.428,5183.858,4260.5
468,4608.709,5171.372,4260.5
468,4606.365,5162.106,4260.5
468,4593.519,5130.895,4260.5
468,4590.549,5132.442,4260.5
468,4585.757,5134.938,4260.5
468,4581.277,5146.146,4260.5
468,4567.402,5159.732,4260.5
469,4774.295,5947.41,4305.5
469,4798.983,5910.364,4305.5
469,4795.155,5907.479,4305.5
469,4772.063,5945.13,4305.5
470,3088.949,6237.876,4560.5
470,3108.121,6218.729,4560.5
470,3138.733,6249.398,4560.5
470,3123.591,6256.304,4560.5
470,3116.394,6268.056,4560.5
471,3390.364,5248.157,4065.5
471,3382.995,5237.295,4065.5
471,3379.427,5232.168,4065.5
471,3374.854,5228.221,4065.5
471,3370.67,5224.424,4065.5
471,3365.147,5221.574,4065.5
471,3355.94,5222.021,4065.5
471,3347.911,5219.25,4065.5
471,3338.698,5210.11,4065.5
471,3330.396,5198.679,4065.5
471,3320.765,5187.506,4065.5
471,3316.98,5177.15,4065.5
471,3320.407,5169.277,4065.5
471,3322.048,5165.943,4065.5
471,3318.693,5164.46,4065.5
471,3305.948,5163.389,4065.5
471,3300.847,5155.311,4065.5
471,3295.928,5161.759,4065.5
471,3312.844,5179.384,4065.5
471,3309.051,5233.026,4065.5
471,3339.446,5278.795,4065.5
472,3243.486,4572.017,4155.5
472,3231.73,4570.038,4155.5
472,3218.583,4593.026,4155.5
472,3209.666,4602.699,4155.5
472,3211.92,4603.753,4155.5
472,3223.319,4594.527,4155.5
472,3233.194,4582.848,4155.5
472,3239.377,4577.781,4155.5
473,4627.698,5241.592,4260.5
473,4630.93,5238.484,4260.5
473,4625.862,5222.95,4260.5
473,4622.453,5224.965,4260.5
473,4624.421,5232.581,4260.5
474,3470.583,5170.536,3990.5
474,3475.979,5165.31,3990.5
474,3471.35,5149.316,3990.5
474,3487.711,5134.524,3990.5
474,3517.858,5158.427,3990.5
474,3507.657,5168.677,3990.5
474,3535.856,5197.087,3990.5
474,3546.609,5186.335,3990.5
474,3535.932,5175.708,3990.5
474,3546.881,5165.474,3990.5
474,3551.977,5159.584,3990.5
474,3559.723,5166.432,3990.5
474,3567.323,5173.237,3990.5
474,3597.374,5203.337,3990.5
474,3582.011,5214.692,3990.5
474,3569.413,5202.154,3990.5
474,3515.976,5231.091,3990.5
474,3489.989,5199.792,3990.5
475,4877.743,5518.549,4275.5
475,4874.093,5521.766,4275.5
475,4866.938,5489.552,4275.5
475,4870.345,5488.796,4275.5
476,3462.071,5157.705,3990.5
476,3470.583,5170.536,3990.5
476,3487.492,5196.028,3990.5
476,3464.74,5218.918,3990.5
476,3459.349,5212.435,3990.5
476,3436.332,5180.016,3990.5
477,4588.541,4875.651,4245.5
477,4532.192,4798.502,4245.5
477,4527.397,4801.807,4245.5
477,4494.188,4824.696,4245.5
477,4459.627,4777.001,4245.5
477,4441.207,4822.524,4245.5
477,4416.569,4818.868,4245.5
477,4397.588,4837.409,4245.5
477,4413.252,4858.91,4245.5
477,4456.905,4902.462,4245.5
477,4487.946,4928.211,4245.5
477,4524.258,4945.049,4245.5
477,4531.066,4944.37,4245.5
477,4519.563,4899.327,4245.5
478,5292.361,5608.837,4425.5
478,5284.036,5636.708,4425.5
478,5250.071,5637.483,4425.5
478,5249.03,5640.519,4425.5
478,5268.114,5639.981,4425.5
478,5284.894,5639.166,4425.5
478,5290.271,5629.712,4425.5
478,5291.9,5618.629,4425.5
478,5294.946,5612.492,4425.5
479,3555.684,5209.589,3990.5
479,3569.413,5202.154,3990.5
479,3582.011,5214.692,3990.5
479,3596.04,5235.784,3990.5
479,3606.75,5225.229,3990.5
479,3611.854,5230.374,3990.5
479,3602.693,5240.942,3990.5
479,3582.674,5257.666,3990.5
479,3578.517,5253.612,3990.5
479,3578.168,5232.271,3990.5
479,3557.044,5232.271,3990.5
480,4058.133,5408.977,3885.5
480,4066.073,5416.228,3885.5
480,4069.568,5420.339,3885.5
480,4070.321,5431.502,3885.5
480,4075.68,5424.23,3885.5
480,4077.939,5420.761,3885.5
480,4077.225,5419.152,3885.5
480,4076.96,5414.486,3885.5
480,4072.923,5403.932,3885.5
480,4070.47,5402.602,3885.5
480,4063.265,5406.325,3885.5
481,3840.577,5765.39,3945.5
481,3840.184,5778.947,3945.5
481,3826.732,5778.215,3945.5
481,3822.416,5782.501,3945.5
481,3833.164,5794.503,3945.5
481,3858.09,5789.626,3945.5
481,3865.819,5768.002,3945.5
481,3852.771,5753.35,3945.5
482,4545.734,5168.479,4260.5
482,4567.402,5159.732,4260.5
482,4558.9,5151.168,4260.5
482,4538.762,5159.895,4260.5
483,3147.449,6073.199,4560.5
483,3150.612,6070.073,4560.5
483,3121.02,6039.414,4560.5
483,3115.846,6040.486,4560.5
484,3096.006,6188.76,4560.5
484,3106.107,6199.787,4560.5
484,3114.151,6198.258,4560.5
484,3112.215,6188.551,4560.5
484,3108.27,6184.01,4560.5
485,3027.341,6160.413,4560.5
485,3025.018,6167.573,4560.5
485,3004.027,6144.49,4560.5
485,2993.819,6134.287,4560.5
485,2998.22,6132.981,4560.5
485,3002.257,6133.704,4560.5
486,4150.106,6270.866,4290.5
486,4149.067,6272.952,4290.5
486,4174.034,6278.683,4290.5
486,4177.054,6275.309,4290.5
487,4722.066,5307.4,4260.5
487,4725.437,5320.51,4260.5
487,4748.676,5327.127,4260.5
487,4722.648,5222.677,4260.5
487,4720.552,5229.233,4260.5
487,4719.172,5234.981,4260.5
487,4718.369,5247.996,4260.5
487,4721.337,5269.254,4260.5
487,4722.066,5272.899,4260.5
487,4728.626,5294.523,4260.5
488,3791.444,5684.479,3945.5
488,3779.891,5689.933,3945.5
488,3770.979,5681.372,3945.5
488,3773.896,5664.771,3945.5
489,4468.731,5827.02,4260.5
489,4459.345,5836.501,4260.5
489,4450.257,5830.946,4260.5
489,4459.32,5813.741,4260.5
490,2553.604,4351.597,4159
490,2556.04,4346.374,4159
490,2557.693,4341.325,4159
490,2552.613,4338.569,4159
490,2516.898,4319.837,4159
490,2499.31,4310.516,4159
490,2496.872,4310.083,4159
490,2467.824,4288.715,4159
490,2441.587,4272.797,4159
490,2420.599,4264.169,4159
490,2385.233,4252.837,4159
490,2369.815,4237.923,4159
490,2358.514,4228.885,4159
490,2353.248,4224.201,4159
490,2338.756,4217.354,4159
490,2330.617,4215.013,4159
490,2315.357,4210.716,4159
490,2301.892,4208.333,4159
490,2302.3,4205.464,4159
490,2339.137,4216.607,4159
490,2353.299,4223.381,4159
490,2370.504,4237.031,4159
490,2385.521,4251.928,4159
490,2412.698,4260.654,4159
490,2443.025,4272.18,4159
490,2468.681,4287.723,4159
490,2499.31,4310.516,4159
490,2535.941,4329.853,4159
490,2589.2,4356.617,4159
490,2628.306,4368.199,4159
490,2645.088,4374.666,4159
490,2658.677,4389.228,4159
490,2663.998,4392.423,4159
490,2671.448,4394.909,4159
490,2675.706,4397.487,4159
490,2684.622,4403.422,4159
490,2690.308,4408.129,4159
490,2698.467,4413.759,4159
